Gene stable ID	Gene stable ID version	Gene name	NCBI gene (formerly Entrezgene) ID
ENSG00000152926	ENSG00000152926.16	ZNF117	51351
ENSG00000012174	ENSG00000012174.12	MBTPS2	51360
ENSG00000134709	ENSG00000134709.13	HOOK1	51361
ENSG00000168438	ENSG00000168438.15	CDC40	51362
ENSG00000182022	ENSG00000182022.18	CHST15	51363
ENSG00000004838	ENSG00000004838.14	ZMYND10	51364
ENSG00000144837	ENSG00000144837.9	PLA1A	51365
ENSG00000104517	ENSG00000104517.13	UBR5	51366
ENSG00000167272	ENSG00000167272.11	POP5	51367
ENSG00000164081	ENSG00000164081.13	TEX264	51368
ENSG00000154678	ENSG00000154678.18	PDE1C	5137
ENSG00000132963	ENSG00000132963.9	POMP	51371
ENSG00000232112	ENSG00000232112.3	TMA7	51372
ENSG00000239789	ENSG00000239789.6	MRPS17	51373
ENSG00000138085	ENSG00000138085.18	ATRAID	51374
ENSG00000162627	ENSG00000162627.17	SNX7	51375
ENSG00000116750	ENSG00000116750.14	UCHL5	51377
ENSG00000176390	ENSG00000176390.12	CRLF3	51379
ENSG00000186642	ENSG00000186642.16	PDE2A	5138
ENSG00000139631	ENSG00000139631.20	CSAD	51380
ENSG00000100554	ENSG00000100554.12	ATP6V1D	51382
ENSG00000164048	ENSG00000164048.14	ZNF589	51385
ENSG00000100129	ENSG00000100129.18	EIF3L	51386
ENSG00000132603	ENSG00000132603.15	NIP7	51388
ENSG00000111832	ENSG00000111832.13	RWDD1	51389
ENSG00000172572	ENSG00000172572.7	PDE3A	5139
ENSG00000146416	ENSG00000146416.19	AIG1	51390
ENSG00000187688	ENSG00000187688.15	TRPV2	51393
ENSG00000145781	ENSG00000145781.9	COMMD10	51397
ENSG00000105583	ENSG00000105583.11	WDR83OS	51398
ENSG00000280495	ENSG00000280495.5	TRAPPC4	51399
ENSG00000196655	ENSG00000196655.12	TRAPPC4	51399
ENSG00000124172	ENSG00000124172.10	ATP5F1E	514
ENSG00000152270	ENSG00000152270.9	PDE3B	5140
ENSG00000214517	ENSG00000214517.10	PPME1	51400
ENSG00000225921	ENSG00000225921.7	NOL7	51406
ENSG00000114735	ENSG00000114735.10	HEMK1	51409
ENSG00000065989	ENSG00000065989.16	PDE4A	5141
ENSG00000110934	ENSG00000110934.13	BIN2	51411
ENSG00000184588	ENSG00000184588.18	PDE4B	5142
ENSG00000106617	ENSG00000106617.16	PRKAG2	51422
ENSG00000122008	ENSG00000122008.16	POLK	51426
ENSG00000196247	ENSG00000196247.13	ZNF107	51427
ENSG00000183258	ENSG00000183258.12	DDX41	51428
ENSG00000130340	ENSG00000130340.17	SNX9	51429
ENSG00000094975	ENSG00000094975.15	SUCO	51430
ENSG00000089053	ENSG00000089053.13	ANAPC5	51433
ENSG00000196510	ENSG00000196510.14	ANAPC7	51434
ENSG00000168077	ENSG00000168077.14	SCARA3	51435
ENSG00000137414	ENSG00000137414.7	FAM8A1	51439
ENSG00000113448	ENSG00000113448.21	PDE4D	5144
ENSG00000198492	ENSG00000198492.16	YTHDF2	51441
ENSG00000134758	ENSG00000134758.14	RNF138	51444
ENSG00000068745	ENSG00000068745.15	IP6K2	51447
ENSG00000116005	ENSG00000116005.12	PCYOX1	51449
ENSG00000132915	ENSG00000132915.12	PDE6A	5145
ENSG00000205629	ENSG00000205629.12	LCMT1	51451
ENSG00000135945	ENSG00000135945.10	REV1	51455
ENSG00000095464	ENSG00000095464.10	PDE6C	5146
ENSG00000163935	ENSG00000163935.14	SFMBT1	51460
ENSG00000117262	ENSG00000117262.19	GPR89A	51463
ENSG00000188092	ENSG00000188092.15	GPR89B	51463
ENSG00000198833	ENSG00000198833.7	UBE2J1	51465
ENSG00000196405	ENSG00000196405.13	EVL	51466
ENSG00000156973	ENSG00000156973.14	PDE6D	5147
ENSG00000050405	ENSG00000050405.14	LIMA1	51474
ENSG00000105655	ENSG00000105655.19	ISYNA1	51477
ENSG00000132196	ENSG00000132196.16	HSD17B7	51478
ENSG00000185722	ENSG00000185722.18	ANKFY1	51479
ENSG00000185527	ENSG00000185527.12	PDE6G	5148
ENSG00000139053	ENSG00000139053.3	PDE6H	5149
ENSG00000198917	ENSG00000198917.13	SPOUT1	51490
ENSG00000048162	ENSG00000048162.22	NOP16	51491
ENSG00000100220	ENSG00000100220.12	RTCB	51493
ENSG00000074696	ENSG00000074696.13	HACD3	51495
ENSG00000137770	ENSG00000137770.14	CTDSPL2	51496
ENSG00000101158	ENSG00000101158.15	NELFCD	51497
ENSG00000170855	ENSG00000170855.4	TRIAP1	51499
ENSG00000116459	ENSG00000116459.11	ATP5PB	515
ENSG00000205268	ENSG00000205268.11	PDE7A	5150
ENSG00000149196	ENSG00000149196.17	HIKESHI	51501
ENSG00000150316	ENSG00000150316.12	CWC15	51503
ENSG00000173113	ENSG00000173113.7	TRMT112	51504
ENSG00000143222	ENSG00000143222.12	UFC1	51506
ENSG00000022277	ENSG00000022277.13	RTF2	51507
ENSG00000073417	ENSG00000073417.15	PDE8A	5151
ENSG00000086065	ENSG00000086065.14	CHMP5	51510
ENSG00000075218	ENSG00000075218.19	GTSE1	51512
ENSG00000010030	ENSG00000010030.14	ETV7	51513
ENSG00000143476	ENSG00000143476.18	DTL	51514
ENSG00000213672	ENSG00000213672.8	NCKIPSD	51517
ENSG00000133706	ENSG00000133706.20	LARS1	51520
ENSG00000284936	ENSG00000284936.2	TMEM14C	51522
ENSG00000111843	ENSG00000111843.14	TMEM14C	51522
ENSG00000171604	ENSG00000171604.12	CXXC5	51523
ENSG00000149483	ENSG00000149483.13	TMEM138	51524
ENSG00000132823	ENSG00000132823.11	OSER1	51526
ENSG00000100744	ENSG00000100744.15	GSKIP	51527
ENSG00000050130	ENSG00000050130.18	JKAMP	51528
ENSG00000141552	ENSG00000141552.18	ANAPC11	51529
ENSG00000123360	ENSG00000123360.12	PDE1B	5153
ENSG00000091732	ENSG00000091732.17	ZC3HC1	51530
ENSG00000136932	ENSG00000136932.15	TRMO	51531
ENSG00000010318	ENSG00000010318.22	PHF7	51533
ENSG00000009844	ENSG00000009844.16	VTA1	51534
ENSG00000134283	ENSG00000134283.18	PPHLN1	51535
ENSG00000242114	ENSG00000242114.6	MTFP1	51537
ENSG00000121766	ENSG00000121766.16	ZCCHC17	51538
ENSG00000197461	ENSG00000197461.13	PDGFA	5154
ENSG00000132330	ENSG00000132330.18	SCLY	51540
ENSG00000143952	ENSG00000143952.20	VPS54	51542
ENSG00000171425	ENSG00000171425.10	ZNF581	51545
ENSG00000187531	ENSG00000187531.14	SIRT7	51547
ENSG00000077463	ENSG00000077463.15	SIRT6	51548
ENSG00000100311	ENSG00000100311.17	PDGFB	5155
ENSG00000100865	ENSG00000100865.15	CINP	51550
ENSG00000119396	ENSG00000119396.12	RAB14	51552
ENSG00000129048	ENSG00000129048.7	ACKR4	51554
ENSG00000114757	ENSG00000114757.19	PEX5L	51555
ENSG00000111696	ENSG00000111696.12	NT5DC3	51559
ENSG00000134853	ENSG00000134853.12	PDGFRA	5156
ENSG00000154917	ENSG00000154917.11	RAB6B	51560
ENSG00000110944	ENSG00000110944.9	IL23A	51561
ENSG00000151332	ENSG00000151332.20	MBIP	51562
ENSG00000061273	ENSG00000061273.18	HDAC7	51564
ENSG00000102401	ENSG00000102401.20	ARMCX3	51566
ENSG00000111802	ENSG00000111802.14	TDP2	51567
ENSG00000120686	ENSG00000120686.12	UFM1	51569
ENSG00000153310	ENSG00000153310.22	CYRIB	51571
ENSG00000006007	ENSG00000006007.12	GDE1	51573
ENSG00000174720	ENSG00000174720.18	LARP7	51574
ENSG00000089048	ENSG00000089048.15	ESF1	51575
ENSG00000133256	ENSG00000133256.13	PDE6B	5158
ENSG00000155096	ENSG00000155096.15	AZIN1	51582
ENSG00000165494	ENSG00000165494.12	PCF11	51585
ENSG00000099917	ENSG00000099917.17	MED15	51586
ENSG00000105229	ENSG00000105229.7	PIAS4	51588
ENSG00000113721	ENSG00000113721.14	PDGFRB	5159
ENSG00000197323	ENSG00000197323.12	TRIM33	51592
ENSG00000087087	ENSG00000087087.20	SRRT	51593
ENSG00000151779	ENSG00000151779.14	NBAS	51594
ENSG00000226492	ENSG00000226492.7	CUTA	51596
ENSG00000112514	ENSG00000112514.18	CUTA	51596
ENSG00000105699	ENSG00000105699.17	LSR	51599
ENSG00000159199	ENSG00000159199.14	ATP5MC1	516
ENSG00000131828	ENSG00000131828.14	PDHA1	5160
ENSG00000144182	ENSG00000144182.17	LIPT1	51601
ENSG00000055044	ENSG00000055044.11	NOP58	51602
ENSG00000010165	ENSG00000010165.20	METTL13	51603
ENSG00000124155	ENSG00000124155.19	PIGT	51604
ENSG00000089195	ENSG00000089195.15	TRMT6	51605
ENSG00000047249	ENSG00000047249.18	ATP6V1H	51606
ENSG00000239857	ENSG00000239857.7	GET4	51608
ENSG00000117543	ENSG00000117543.22	DPH5	51611
ENSG00000125991	ENSG00000125991.21	ERGIC3	51614
ENSG00000187325	ENSG00000187325.5	TAF9B	51616
ENSG00000078967	ENSG00000078967.13	UBE2D4	51619
ENSG00000168291	ENSG00000168291.13	PDHB	5162
ENSG00000275746	ENSG00000275746.1	KLF13	51621
ENSG00000169926	ENSG00000169926.11	KLF13	51621
ENSG00000122674	ENSG00000122674.12	CCZ1	51622
ENSG00000138036	ENSG00000138036.18	DYNC2LI1	51626
ENSG00000013306	ENSG00000013306.16	SLC25A39	51629
ENSG00000152256	ENSG00000152256.14	PDK1	5163
ENSG00000146963	ENSG00000146963.18	LUC7L2	51631
ENSG00000155100	ENSG00000155100.11	OTUD6B	51633
ENSG00000134597	ENSG00000134597.17	RBMX2	51634
ENSG00000100612	ENSG00000100612.14	DHRS7	51635
ENSG00000087302	ENSG00000087302.9	RTRAF	51637
ENSG00000115128	ENSG00000115128.7	SF3B6	51639
ENSG00000005882	ENSG00000005882.12	PDK2	5164
ENSG00000175581	ENSG00000175581.14	MRPL48	51642
ENSG00000155957	ENSG00000155957.19	TMBIM4	51643
ENSG00000137168	ENSG00000137168.8	PPIL1	51645
ENSG00000119801	ENSG00000119801.13	YPEL5	51646
ENSG00000166595	ENSG00000166595.12	CIAO2B	51647
ENSG00000181610	ENSG00000181610.13	MRPS23	51649
ENSG00000067992	ENSG00000067992.17	PDK3	5165
ENSG00000090263	ENSG00000090263.16	MRPS33	51650
ENSG00000141378	ENSG00000141378.15	PTRH2	51651
ENSG00000115561	ENSG00000115561.16	CHMP3	51652
ENSG00000101391	ENSG00000101391.21	CDK5RAP1	51654
ENSG00000108551	ENSG00000108551.5	RASD1	51655
ENSG00000127952	ENSG00000127952.17	STYXL1	51657
ENSG00000131153	ENSG00000131153.9	GINS2	51659
ENSG00000004799	ENSG00000004799.8	PDK4	5166
ENSG00000060762	ENSG00000060762.20	MPC1	51660
ENSG00000079150	ENSG00000079150.19	FKBP7	51661
ENSG00000056097	ENSG00000056097.16	ZFR	51663
ENSG00000065802	ENSG00000065802.12	ASB1	51665
ENSG00000013374	ENSG00000013374.17	NUB1	51667
ENSG00000081870	ENSG00000081870.12	IFT25	51668
ENSG00000133872	ENSG00000133872.14	SARAF	51669
ENSG00000159713	ENSG00000159713.11	TPPP3	51673
ENSG00000278693	ENSG00000278693.3	ASB2	51676
ENSG00000100628	ENSG00000100628.12	ASB2	51676
ENSG00000105926	ENSG00000105926.16	PALS2	51678
ENSG00000136960	ENSG00000136960.13	ENPP2	5168
ENSG00000107882	ENSG00000107882.12	SUFU	51684
ENSG00000143450	ENSG00000143450.19	OAZ3	51686
ENSG00000130332	ENSG00000130332.15	LSM7	51690
ENSG00000128534	ENSG00000128534.8	LSM8	51691
ENSG00000119203	ENSG00000119203.14	CPSF3	51692
ENSG00000167515	ENSG00000167515.11	TRAPPC2L	51693
ENSG00000112406	ENSG00000112406.5	HECA	51696
ENSG00000111237	ENSG00000111237.19	VPS29	51699
ENSG00000135390	ENSG00000135390.21	ATP5MC2	517
ENSG00000140992	ENSG00000140992.19	PDPK1	5170
ENSG00000166394	ENSG00000166394.15	CYB5R2	51700
ENSG00000087095	ENSG00000087095.13	NLK	51701
ENSG00000197142	ENSG00000197142.11	ACSL5	51703
ENSG00000159348	ENSG00000159348.13	CYB5R1	51706
ENSG00000197857	ENSG00000197857.16	ZNF44	51710
ENSG00000198843	ENSG00000198843.14	SELENOT	51714
ENSG00000112210	ENSG00000112210.12	RAB23	51715
ENSG00000291109	ENSG00000291109.1	CES1P1	51716
ENSG00000135932	ENSG00000135932.12	CAB39	51719
ENSG00000091137	ENSG00000091137.14	SLC26A4	5172
ENSG00000087206	ENSG00000087206.17	UIMC1	51720
ENSG00000163833	ENSG00000163833.8	FBXO40	51725
ENSG00000090520	ENSG00000090520.12	DNAJB11	51726
ENSG00000162368	ENSG00000162368.15	CMPK1	51727
ENSG00000161980	ENSG00000161980.6	POLR3K	51728
ENSG00000084463	ENSG00000084463.8	WBP11	51729
ENSG00000100024	ENSG00000100024.15	UPB1	51733
ENSG00000291928	ENSG00000291928.1	MSRB1	51734
ENSG00000198736	ENSG00000198736.13	MSRB1	51734
ENSG00000158987	ENSG00000158987.22	RAPGEF6	51735
ENSG00000157017	ENSG00000157017.16	GHRL	51738
ENSG00000174827	ENSG00000174827.14	PDZK1	5174
ENSG00000186153	ENSG00000186153.19	WWOX	51741
ENSG00000054267	ENSG00000054267.22	ARID4B	51742
ENSG00000122223	ENSG00000122223.13	CD244	51744
ENSG00000108848	ENSG00000108848.16	LUC7L3	51747
ENSG00000261371	ENSG00000261371.6	PECAM1	5175
ENSG00000258366	ENSG00000258366.12	RTEL1	51750
ENSG00000131097	ENSG00000131097.7	HIGD1B	51751
ENSG00000164307	ENSG00000164307.13	ERAP1	51752
ENSG00000137103	ENSG00000137103.20	TMEM8B	51754
ENSG00000167258	ENSG00000167258.16	CDK12	51755
ENSG00000136819	ENSG00000136819.15	C9orf78	51759
ENSG00000282307	ENSG00000282307.1	SERPINF1	5176
ENSG00000132386	ENSG00000132386.11	SERPINF1	5176
ENSG00000103528	ENSG00000103528.17	SYT17	51760
ENSG00000166128	ENSG00000166128.13	RAB8B	51762
ENSG00000132376	ENSG00000132376.20	INPP5K	51763
ENSG00000134602	ENSG00000134602.16	STK26	51765
ENSG00000064115	ENSG00000064115.11	TM7SF3	51768
ENSG00000048649	ENSG00000048649.14	RSF1	51773
ENSG00000091436	ENSG00000091436.17	MAP3K20	51776
ENSG00000120733	ENSG00000120733.15	KDM3B	51780
ENSG00000154518	ENSG00000154518.10	ATP5MC3	518
ENSG00000132423	ENSG00000132423.12	COQ3	51805
ENSG00000183785	ENSG00000183785.16	TUBA8	51807
ENSG00000164902	ENSG00000164902.14	PHAX	51808
ENSG00000109586	ENSG00000109586.12	GALNT7	51809
ENSG00000093072	ENSG00000093072.19	ADA2	51816
ENSG00000124299	ENSG00000124299.16	PEPD	5184
ENSG00000179094	ENSG00000179094.16	PER1	5187
ENSG00000059691	ENSG00000059691.12	GATB	5188
ENSG00000127980	ENSG00000127980.16	PEX1	5189
ENSG00000124587	ENSG00000124587.14	PEX6	5190
ENSG00000112357	ENSG00000112357.14	PEX7	5191
ENSG00000157911	ENSG00000157911.11	PEX10	5192
ENSG00000108733	ENSG00000108733.11	PEX12	5193
ENSG00000162928	ENSG00000162928.9	PEX13	5194
ENSG00000142655	ENSG00000142655.13	PEX14	5195
ENSG00000163737	ENSG00000163737.5	PF4	5196
ENSG00000109272	ENSG00000109272.4	PF4V1	5197
ENSG00000178921	ENSG00000178921.14	PFAS	5198
ENSG00000126759	ENSG00000126759.14	CFP	5199
ENSG00000143727	ENSG00000143727.16	ACP1	52
ENSG00000113068	ENSG00000113068.10	PFDN1	5201
ENSG00000143256	ENSG00000143256.5	PFDN2	5202
ENSG00000101132	ENSG00000101132.10	PFDN4	5203
ENSG00000291834	ENSG00000291834.1	PFDN5	5204
ENSG00000123349	ENSG00000123349.15	PFDN5	5204
ENSG00000081923	ENSG00000081923.15	ATP8B1	5205
ENSG00000158571	ENSG00000158571.11	PFKFB1	5207
ENSG00000123836	ENSG00000123836.15	PFKFB2	5208
ENSG00000170525	ENSG00000170525.21	PFKFB3	5209
ENSG00000169020	ENSG00000169020.10	ATP5ME	521
ENSG00000114268	ENSG00000114268.12	PFKFB4	5210
ENSG00000141959	ENSG00000141959.17	PFKL	5211
ENSG00000152556	ENSG00000152556.17	PFKM	5213
ENSG00000067057	ENSG00000067057.19	PFKP	5214
ENSG00000108518	ENSG00000108518.8	PFN1	5216
ENSG00000070087	ENSG00000070087.15	PFN2	5217
ENSG00000058091	ENSG00000058091.17	CDK14	5218
ENSG00000154723	ENSG00000154723.13	ATP5PF	522
ENSG00000256713	ENSG00000256713.8	PGA5	5222
ENSG00000171314	ENSG00000171314.9	PGAM1	5223
ENSG00000164708	ENSG00000164708.6	PGAM2	5224
ENSG00000142657	ENSG00000142657.21	PGD	5226
ENSG00000164219	ENSG00000164219.10	PGGT1B	5229
ENSG00000114573	ENSG00000114573.12	ATP6V1A	523
ENSG00000102144	ENSG00000102144.15	PGK1	5230
ENSG00000079739	ENSG00000079739.17	PGM1	5236
ENSG00000013375	ENSG00000013375.17	PGM3	5238
ENSG00000154330	ENSG00000154330.13	PGM5	5239
ENSG00000085563	ENSG00000085563.15	ABCB1	5243
ENSG00000005471	ENSG00000005471.19	ABCB4	5244
ENSG00000167085	ENSG00000167085.14	PHB1	5245
ENSG00000075415	ENSG00000075415.15	SLC25A3	5250
ENSG00000102174	ENSG00000102174.10	PHEX	5251
ENSG00000239756	ENSG00000239756.5	PHF1	5252
ENSG00000225553	ENSG00000225553.7	PHF1	5252
ENSG00000112511	ENSG00000112511.18	PHF1	5252
ENSG00000197724	ENSG00000197724.12	PHF2	5253
ENSG00000067177	ENSG00000067177.15	PHKA1	5255
ENSG00000044446	ENSG00000044446.12	PHKA2	5256
ENSG00000102893	ENSG00000102893.18	PHKB	5257
ENSG00000147416	ENSG00000147416.11	ATP6V1B2	526
ENSG00000164776	ENSG00000164776.11	PHKG1	5260
ENSG00000156873	ENSG00000156873.16	PHKG2	5261
ENSG00000107537	ENSG00000107537.14	PHYH	5264
ENSG00000277377	ENSG00000277377.4	SERPINA1	5265
ENSG00000197249	ENSG00000197249.14	SERPINA1	5265
ENSG00000124102	ENSG00000124102.5	PI3	5266
ENSG00000124570	ENSG00000124570.21	SERPINB6	5269
ENSG00000185883	ENSG00000185883.12	ATP6V0C	527
ENSG00000166401	ENSG00000166401.15	SERPINB8	5271
ENSG00000170542	ENSG00000170542.6	SERPINB9	5272
ENSG00000242550	ENSG00000242550.7	SERPINB10	5273
ENSG00000163536	ENSG00000163536.13	SERPINI1	5274
ENSG00000114204	ENSG00000114204.16	SERPINI2	5276
ENSG00000165195	ENSG00000165195.16	PIGA	5277
ENSG00000135845	ENSG00000135845.10	PIGC	5279
ENSG00000155097	ENSG00000155097.12	ATP6V1C1	528
ENSG00000151665	ENSG00000151665.13	PIGF	5281
ENSG00000100564	ENSG00000100564.9	PIGH	5283
ENSG00000011405	ENSG00000011405.14	PIK3C2A	5286
ENSG00000133056	ENSG00000133056.14	PIK3C2B	5287
ENSG00000078142	ENSG00000078142.14	PIK3C3	5289
ENSG00000131100	ENSG00000131100.13	ATP6V1E1	529
ENSG00000121879	ENSG00000121879.6	PIK3CA	5290
ENSG00000051382	ENSG00000051382.9	PIK3CB	5291
ENSG00000137193	ENSG00000137193.14	PIM1	5292
ENSG00000171608	ENSG00000171608.18	PIK3CD	5293
ENSG00000105851	ENSG00000105851.11	PIK3CG	5294
ENSG00000145675	ENSG00000145675.16	PIK3R1	5295
ENSG00000105647	ENSG00000105647.19	PIK3R2	5296
ENSG00000241973	ENSG00000241973.11	PI4KA	5297
ENSG00000143393	ENSG00000143393.17	PI4KB	5298
ENSG00000134575	ENSG00000134575.13	ACP2	53
ENSG00000127445	ENSG00000127445.14	PIN1	5300
ENSG00000102309	ENSG00000102309.15	PIN4	5303
ENSG00000150867	ENSG00000150867.14	PIP4K2A	5305
ENSG00000174238	ENSG00000174238.16	PITPNA	5306
ENSG00000008710	ENSG00000008710.20	PKD1	5310
ENSG00000118762	ENSG00000118762.8	PKD2	5311
ENSG00000067225	ENSG00000067225.21	PKM	5315
ENSG00000160199	ENSG00000160199.15	PKNOX1	5316
ENSG00000057294	ENSG00000057294.18	PKP2	5318
ENSG00000116711	ENSG00000116711.10	PLA2G4A	5321
ENSG00000181690	ENSG00000181690.8	PLAG1	5324
ENSG00000118495	ENSG00000118495.21	PLAGL1	5325
ENSG00000126003	ENSG00000126003.7	PLAGL2	5326
ENSG00000122861	ENSG00000122861.16	PLAU	5328
ENSG00000011422	ENSG00000011422.12	PLAUR	5329
ENSG00000117410	ENSG00000117410.14	ATP6V0B	533
ENSG00000137841	ENSG00000137841.12	PLCB2	5330
ENSG00000149782	ENSG00000149782.13	PLCB3	5331
ENSG00000187091	ENSG00000187091.14	PLCD1	5333
ENSG00000119866	ENSG00000119866.22	BCL11A	53335
ENSG00000064726	ENSG00000064726.10	BTBD1	53339
ENSG00000115896	ENSG00000115896.17	PLCL1	5334
ENSG00000064199	ENSG00000064199.7	SPA17	53340
ENSG00000170502	ENSG00000170502.13	NUDT9	53343
ENSG00000204116	ENSG00000204116.12	CHIC1	53344
ENSG00000136404	ENSG00000136404.16	TM6SF1	53346
ENSG00000160185	ENSG00000160185.15	UBASH3A	53347
ENSG00000165861	ENSG00000165861.14	ZFYVE1	53349
ENSG00000124181	ENSG00000124181.15	PLCG1	5335
ENSG00000168702	ENSG00000168702.18	LRP1B	53353
ENSG00000152782	ENSG00000152782.19	PANK1	53354
ENSG00000148082	ENSG00000148082.10	SHC3	53358
ENSG00000197943	ENSG00000197943.12	PLCG2	5336
ENSG00000075651	ENSG00000075651.17	PLD1	5337
ENSG00000138750	ENSG00000138750.16	NUP54	53371
ENSG00000186815	ENSG00000186815.13	TPCN1	53373
ENSG00000129219	ENSG00000129219.14	PLD2	5338
ENSG00000178209	ENSG00000178209.17	PLEC	5339
ENSG00000168818	ENSG00000168818.10	STX18	53407
ENSG00000115956	ENSG00000115956.10	PLEK	5341
ENSG00000125551	ENSG00000125551.19	PLGLB2	5342
ENSG00000183281	ENSG00000183281.15	PLGLB1	5343
ENSG00000276838	ENSG00000276838.4	SERPINF2	5345
ENSG00000167711	ENSG00000167711.14	SERPINF2	5345
ENSG00000166851	ENSG00000166851.15	PLK1	5347
ENSG00000033627	ENSG00000033627.18	ATP6V0A1	535
ENSG00000198523	ENSG00000198523.6	PLN	5350
ENSG00000083444	ENSG00000083444.17	PLOD1	5351
ENSG00000152952	ENSG00000152952.14	PLOD2	5352
ENSG00000102007	ENSG00000102007.11	PLP2	5355
ENSG00000171566	ENSG00000171566.12	PLRG1	5356
ENSG00000120756	ENSG00000120756.13	PLS1	5357
ENSG00000102024	ENSG00000102024.19	PLS3	5358
ENSG00000188313	ENSG00000188313.13	PLSCR1	5359
ENSG00000100979	ENSG00000100979.15	PLTP	5360
ENSG00000114554	ENSG00000114554.12	PLXNA1	5361
ENSG00000071655	ENSG00000071655.18	MBD3	53615
ENSG00000008277	ENSG00000008277.15	ADAM22	53616
ENSG00000076356	ENSG00000076356.7	PLXNA2	5362
ENSG00000115592	ENSG00000115592.13	PRKAG3	53632
ENSG00000104960	ENSG00000104960.15	PTOV1	53635
ENSG00000180739	ENSG00000180739.15	S1PR5	53637
ENSG00000164050	ENSG00000164050.13	PLXNB1	5364
ENSG00000198753	ENSG00000198753.12	PLXNB3	5365
ENSG00000141682	ENSG00000141682.12	PMAIP1	5366
ENSG00000183395	ENSG00000183395.5	PMCH	5367
ENSG00000168081	ENSG00000168081.9	PNOC	5368
ENSG00000071553	ENSG00000071553.18	ATP6AP1	537
ENSG00000140464	ENSG00000140464.20	PML	5371
ENSG00000100417	ENSG00000100417.12	PMM1	5372
ENSG00000140650	ENSG00000140650.13	PMM2	5373
ENSG00000109099	ENSG00000109099.16	PMP22	5376
ENSG00000064933	ENSG00000064933.19	PMS1	5378
ENSG00000165240	ENSG00000165240.22	ATP7A	538
ENSG00000291154	ENSG00000291154.1	PMS2P4	5380
ENSG00000291154	ENSG00000291154.1	PMS2P4	5382
ENSG00000137726	ENSG00000137726.17	FXYD6	53826
ENSG00000089327	ENSG00000089327.15	FXYD5	53827
ENSG00000181631	ENSG00000181631.7	P2RY13	53829
ENSG00000139572	ENSG00000139572.4	GPR84	53831
ENSG00000174564	ENSG00000174564.13	IL20RB	53833
ENSG00000127418	ENSG00000127418.15	FGFRL1	53834
ENSG00000171067	ENSG00000171067.11	C11orf24	53838
ENSG00000258659	ENSG00000258659.7	TRIM34	53840
ENSG00000273572	ENSG00000273572.4	CDHR5	53841
ENSG00000099834	ENSG00000099834.19	CDHR5	53841
ENSG00000177300	ENSG00000177300.7	CLDN22	53842
ENSG00000291092	ENSG00000291092.1	PMS2P3	5387
ENSG00000241837	ENSG00000241837.7	ATP5PO	539
ENSG00000137857	ENSG00000137857.18	DUOX1	53905
ENSG00000167578	ENSG00000167578.18	RAB4B	53916
ENSG00000169228	ENSG00000169228.14	RAB24	53917
ENSG00000152684	ENSG00000152684.11	PELO	53918
ENSG00000123737	ENSG00000123737.13	EXOSC9	5393
ENSG00000240344	ENSG00000240344.10	PPIL3	53938
ENSG00000171824	ENSG00000171824.14	EXOSC10	5394
ENSG00000169118	ENSG00000169118.18	CSNK1G1	53944
ENSG00000122512	ENSG00000122512.17	PMS2	5395
ENSG00000165934	ENSG00000165934.13	CPSF2	53981
ENSG00000102575	ENSG00000102575.14	ACP5	54
ENSG00000123191	ENSG00000123191.17	ATP7B	540
ENSG00000185658	ENSG00000185658.14	BRWD1	54014
ENSG00000160190	ENSG00000160190.14	SLC37A1	54020
ENSG00000185272	ENSG00000185272.14	RBM11	54033
ENSG00000183570	ENSG00000183570.17	PCBP3	54039
ENSG00000160298	ENSG00000160298.18	C21orf58	54058
ENSG00000182362	ENSG00000182362.14	YBEY	54059
ENSG00000175535	ENSG00000175535.6	PNLIP	5406
ENSG00000205670	ENSG00000205670.12	SMIM11	54065
ENSG00000159055	ENSG00000159055.4	MIS18A	54069
ENSG00000185917	ENSG00000185917.14	SETD4	54093
ENSG00000183844	ENSG00000183844.17	FAM3B	54097
ENSG00000159212	ENSG00000159212.13	CLIC6	54102
ENSG00000186088	ENSG00000186088.16	GSAP	54103
ENSG00000239732	ENSG00000239732.4	TLR9	54106
ENSG00000148229	ENSG00000148229.13	POLE3	54107
ENSG00000104472	ENSG00000104472.10	CHRAC1	54108
ENSG00000100941	ENSG00000100941.9	PNN	5411
ENSG00000181656	ENSG00000181656.7	GPR88	54112
ENSG00000122042	ENSG00000122042.10	UBL3	5412
ENSG00000184702	ENSG00000184702.20	SEPTIN5	5413
ENSG00000108387	ENSG00000108387.16	SEPTIN4	5414
ENSG00000234289	ENSG00000234289.6	H2BC12L	54145
ENSG00000234293	ENSG00000234293.1	BACH1-IT3	54147
ENSG00000172965	ENSG00000172965.17	MIR4435-2HG	541471
ENSG00000290834	ENSG00000290834.1	FKBP6P2	541473
ENSG00000154719	ENSG00000154719.14	MRPL39	54148
ENSG00000154642	ENSG00000154642.11	C21orf91	54149
ENSG00000241852	ENSG00000241852.11	C8orf58	541565
ENSG00000197021	ENSG00000197021.9	EOLA2	541578
ENSG00000043093	ENSG00000043093.15	DCUN1D1	54165
ENSG00000095380	ENSG00000095380.11	NANS	54187
ENSG00000128567	ENSG00000128567.17	PODXL	5420
ENSG00000172115	ENSG00000172115.9	CYCS	54205
ENSG00000116285	ENSG00000116285.13	ERRFI1	54206
ENSG00000095970	ENSG00000095970.17	TREM2	54209
